"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"20"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"32"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_LSL_LL,NUMBER,"22","8","3",N,"33"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_UL,NUMBER,"22","7","2",N,"74"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NOMINAL,NUMBER,"22","7","2",N,"15"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_ACCEPT_CRIT,NUMBER,"22","7","2",N,"16"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_LL,NUMBER,"22","8","3",N,"18"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_CALIBRATIONS_VIEW,CALIB_ID,NUMBER,"22","2","0",Y,"2"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_LL,NUMBER,"22","7","2",N,"77"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_LL_TOL,NUMBER,"22","7","2",N,"81"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_AVG_FLG,CHAR,"1",,,N,"54"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_LL,NUMBER,"22","7","2",N,"10"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NEAR_LL,NUMBER,"22","7","2",N,"9"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_FLG,CHAR,"1",,,N,"57"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_LL,NUMBER,"22","7","2",N,"43"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_ACCEPT_CRIT,NUMBER,"22","7","2",N,"82"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_AVG_UL,NUMBER,"22","8","3",N,"89"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_USL_FLG,CHAR,"1",,,N,"93"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_USL_FLG,CHAR,"1",,,N,"60"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_SIGMA_UL,NUMBER,"22","8","3",N,"39"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_UL,NUMBER,"22","8","3",N,"85"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_UL_TOL,NUMBER,"22","7","2",N,"12"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_REF,NUMBER,"22","8","3",N,"59"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,CALC,VARCHAR2,"5",,,Y,"10"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,CART_PRODUCE,NUMBER,"22",,,Y,"6"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,IS_BATCH_CLOSE,CHAR,"1",,,Y,"3"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,VALUE_DT,DATE,"7",,,Y,"12"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,LIM_LL,VARCHAR2,"0",,,Y,"13"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,MEASURE,VARCHAR2,"10",,,Y,"9"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,SAMPLING_ID,NUMBER,"22",,,Y,"4"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,INSTRUMENT,CHAR,"5",,,Y,"8"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,PRODUCT_CODE,VARCHAR2,"50",,,Y,"2"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,CART_PER_PLAN,NUMBER,"22",,,Y,"5"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,SAMPLING_TYPE,VARCHAR2,"20",,,Y,"7"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,LIM_UL,NUMBER,"22",,,Y,"14"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,NOMINAL,VARCHAR2,"0",,,Y,"15"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,VALUE,NUMBER,"22",,,Y,"11"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_PGF_STATS_VIEW,BATCH,VARCHAR2,"50",,,Y,"1"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_USL_LL,NUMBER,"22","8","3",N,"96"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_UL,NUMBER,"22","7","2",N,"104"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NEAR_UL,NUMBER,"22","7","2",N,"9"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_AVG_UL,NUMBER,"22","8","3",N,"83"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_LL,NUMBER,"22","8","3",N,"54"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_SIGMA_FLG,CHAR,"1",,,N,"90"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_USL_REF,NUMBER,"22","8","3",N,"89"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_ACCEPT_CRIT,NUMBER,"22","7","2",N,"44"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_USL_FLG,CHAR,"1",,,N,"64"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_LL,NUMBER,"22","7","2",N,"105"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_LL_TOL,NUMBER,"22","7","2",N,"11"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_LL,NUMBER,"22","7","2",N,"12"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"92"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_ACCEPT_CRIT,NUMBER,"22","7","2",N,"14"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_USL_REF,NUMBER,"22","8","3",N,"35"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"61"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_LSL_REF,NUMBER,"22","8","3",N,"86"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_UL_TOL,NUMBER,"22","7","2",N,"71"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_USL_LL,NUMBER,"22","8","3",N,"88"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_REF,NUMBER,"22","8","3",N,"55"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_CAL_LL_TOL,NUMBER,"22","7","2",N,"42"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_SIGMA_UL,NUMBER,"22","8","3",N,"29"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_UL,NUMBER,"22","7","2",N,"7"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_LSL_LL,NUMBER,"22","8","3",N,"23"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"49"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_LSL_LL,NUMBER,"22","8","3",N,"93"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_AVG_FLG,CHAR,"1",,,N,"50"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_USL_LL,NUMBER,"22","8","3",N,"65"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NEAR_UL,NUMBER,"22","7","2",N,"40"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_AVG_FLG,CHAR,"1",,,N,"81"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,CALIB_SAMPLES,NUMBER,"22","1","0",N,"3"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_LL,NUMBER,"22","7","2",N,"101"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_USL_LL,NUMBER,"22","8","3",N,"34"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_LSL_FLG,CHAR,"1",,,N,"84"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_USL_REF,NUMBER,"22","8","3",N,"27"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_AVG_FLG,CHAR,"1",,,N,"19"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_AVG_FLG,CHAR,"1",,,N,"46"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_SIGMA_UL,NUMBER,"22","8","3",N,"68"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_USL_LL,NUMBER,"22","8","3",N,"26"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_CAL_LL_TOL,NUMBER,"22","7","2",N,"74"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_USL_REF,NUMBER,"22","8","3",N,"66"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_CAL_UL_TOL,NUMBER,"22","7","2",N,"39"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,CALIB_TOLERANCE,NUMBER,"22","3","2",N,"5"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NEAR_LL,NUMBER,"22","7","2",N,"41"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_LSL_FLG,CHAR,"1",,,N,"53"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"80"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_AVG_UL,NUMBER,"22","8","3",N,"52"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_CAL_LL,NUMBER,"22","7","2",N,"103"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_AVG_UL,NUMBER,"22","8","3",N,"48"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_SIGMA_UL,NUMBER,"22","8","3",N,"60"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_LL,NUMBER,"22","8","3",N,"78"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"67"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_ACCEPT_CRIT,NUMBER,"22","7","2",N,"76"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SAMPLING_TOLERANCE,NUMBER,"22","5","0",N,"6"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_AVG_LL,NUMBER,"22","8","3",N,"82"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_SIGMA_FLG,CHAR,"1",,,N,"28"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_NOMINAL,NUMBER,"22","7","2",N,"45"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_LIMIT_FLG,CHAR,"1",,,N,"18"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"36"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_AVG_LL,NUMBER,"22","8","3",N,"47"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_LSL_REF,NUMBER,"22","8","3",N,"94"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_AVG_LL,NUMBER,"22","8","3",N,"20"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_USL_FLG,CHAR,"1",,,N,"33"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_UL,NUMBER,"22","7","2",N,"38"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_NEAR_LL,NUMBER,"22","7","2",N,"73"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_LL,NUMBER,"22","7","2",N,"43"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_LSL_REF,NUMBER,"22","8","3",N,"63"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_LSL_LL,NUMBER,"22","8","3",N,"31"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_AVG_LL,NUMBER,"22","8","3",N,"51"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_USL_REF,NUMBER,"22","8","3",N,"58"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_USL_REF,NUMBER,"22","8","3",N,"97"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_UL_TOL,NUMBER,"22","7","2",N,"8"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_LSL_REF,NUMBER,"22","8","3",N,"32"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_NEAR_UL,NUMBER,"22","7","2",N,"72"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NOMINAL,NUMBER,"22","7","2",N,"13"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_SAMPLE_Q_LSL_LL,NUMBER,"22","8","3",N,"62"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_LSL_REF,NUMBER,"22","8","3",N,"24"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_Q_LSL_FLG,CHAR,"1",,,N,"30"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_NOMINAL,NUMBER,"22","7","2",N,"69"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_SIGMA_FLG,CHAR,"1",,,N,"98"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_SIGMA_FLG,CHAR,"1",,,N,"59"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_UL,NUMBER,"22","7","2",N,"70"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,BATCH,VARCHAR2,"50",,,N,"1"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_LL,NUMBER,"22","8","3",N,"16"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_USL_FLG,CHAR,"1",,,N,"56"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_UL,NUMBER,"22","8","3",N,"79"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_CAL_UL,NUMBER,"22","7","2",N,"100"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_Q_USL_FLG,CHAR,"1",,,N,"95"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,CALIB_SAMPLES_TLU,NUMBER,"22","1","0",N,"4"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_SIGMA_UL,NUMBER,"22","8","3",N,"37"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_BATCH_Q_USL_LL,NUMBER,"22","8","3",N,"57"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_NEAR_LL,NUMBER,"22","7","2",N,"10"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,SH_CAL_UL,NUMBER,"22","7","2",N,"102"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_LL,NUMBER,"22","7","2",N,"75"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_LSL_FLG,CHAR,"1",,,N,"22"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_Q_USL_FLG,CHAR,"1",,,N,"25"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_AVG_FLG,CHAR,"1",,,N,"77"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_SIGMA_UL,NUMBER,"22","8","3",N,"91"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_LSL_LL,NUMBER,"22","8","3",N,"85"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_BATCH_Q_USL_FLG,CHAR,"1",,,N,"87"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_UL,NUMBER,"22","8","3",N,"17"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,AREA,VARCHAR2,"25",,,N,"2"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,TL_SAMPLE_SIGMA_UL,NUMBER,"22","8","3",N,"99"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_BATCH_AVG_FLG,CHAR,"1",,,N,"15"
ORA_PRD1269_IPC_GMDM_USER,"0071",IPC_OWNER,IPC_DIMCARP_LIMITS,PD_SAMPLE_AVG_UL,NUMBER,"22","8","3",N,"21"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,CART_PER_PLAN,NUMBER,"22",,,Y,"5"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,VALUE_DT,DATE,"7",,,Y,"12"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,INSTRUMENT,CHAR,"5",,,Y,"8"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,SAMPLING_TYPE,VARCHAR2,"20",,,Y,"7"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,MEASURE,VARCHAR2,"10",,,Y,"9"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,NOMINAL,VARCHAR2,"0",,,Y,"15"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,IS_BATCH_CLOSE,CHAR,"1",,,Y,"3"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,BATCH,VARCHAR2,"50",,,Y,"1"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,SAMPLING_ID,NUMBER,"22",,,Y,"4"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,PRODUCT_CODE,VARCHAR2,"50",,,Y,"2"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,LIM_LL,NUMBER,"22","8","3",Y,"13"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,LIM_UL,NUMBER,"22","8","3",Y,"14"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,CART_PRODUCE,NUMBER,"22",,,Y,"6"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,VALUE,NUMBER,"22",,,Y,"11"
ORA_PRD2269_PAW_GMDM,"0049",IPC_OWNER,IPC_ZWICK_FTL_STATS_VIEW,CALC,VARCHAR2,"5",,,Y,"10"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,SAMPLE_ID,NUMBER,"22","3","0",N,"2"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,FMAX,NUMBER,"22","7","2",Y,"3"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,TX_SPECIMEN,NUMBER,"22","38","0",Y,"9"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,SAMPLE_DT,DATE,"7",,,N,"8"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,USR_ID,VARCHAR2,"10",,,N,"7"
ORA_PRD111_PAW_SUZHOU,"0037",IPC_OWNER,IPC_ZWICK_FTL_SAMPLES,SAMPLING_ID,NUMBER,"22","38","0",N,"1"
